contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,underlying_symbol,option_type,expiration_date,quote_timestamp,downloaded_at,source
SPY260618P00450000,2026-05-07 19:42:02+00:00,450.0,0.14,0.12,0.13,0.010000005,7.692312,81.0,23114.0,0.532231240234375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00455000,2026-05-07 16:00:01+00:00,455.0,0.13,0.13,0.14,-0.010000005,-7.1428604,2.0,2317.0,0.5249070947265625,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00460000,2026-05-07 19:58:04+00:00,460.0,0.15,0.13,0.15,-0.00999999,-6.2499943,10.0,9383.0,0.51562984375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00465000,2026-05-07 17:47:11+00:00,465.0,0.15,0.14,0.16,-0.019999996,-11.764703,9.0,3505.0,0.508793974609375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00470000,2026-05-07 19:42:02+00:00,470.0,0.17,0.15,0.17,0.0,0.0,110.0,6724.0,0.5009815527343751,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00475000,2026-05-07 19:40:12+00:00,475.0,0.18,0.16,0.17,0.0,0.0,27.0,10180.0,0.4931691308593751,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00480000,2026-05-07 19:56:26+00:00,480.0,0.19,0.17,0.18,0.0,0.0,60.0,113695.0,0.485356708984375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00485000,2026-05-07 17:47:23+00:00,485.0,0.2,0.18,0.19,0.0,0.0,12.0,8809.0,0.477544287109375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00490000,2026-05-07 19:57:27+00:00,490.0,0.21,0.19,0.21,0.0,0.0,31.0,2576.0,0.4721732470703125,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00495000,2026-05-07 19:52:57+00:00,495.0,0.21,0.2,0.22,-0.02000001,-8.695656,20.0,2627.0,0.463872548828125,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00500000,2026-05-07 19:42:02+00:00,500.0,0.23,0.22,0.23,-0.00999999,-4.1666627,88.0,31922.0,0.45508357421875,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00505000,2026-05-06 19:34:47+00:00,505.0,0.26,0.23,0.24,0.0,0.0,72.0,5825.0,0.4467828759765625,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00510000,2026-05-07 19:23:31+00:00,510.0,0.28,0.24,0.25,0.0,0.0,200.0,10088.0,0.4379939013671875,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00515000,2026-05-07 13:52:37+00:00,515.0,0.26,0.26,0.27,-0.030000001,-10.344828,7.0,6108.0,0.43164630859375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00520000,2026-05-07 19:28:17+00:00,520.0,0.3,0.27,0.28,0.01000002,3.448283,130.0,13436.0,0.422857333984375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00525000,2026-05-07 20:04:14+00:00,525.0,0.3,0.29,0.3,-0.00999999,-3.2258034,8906.0,13497.0,0.4157773266601562,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00530000,2026-05-07 19:42:03+00:00,530.0,0.33,0.31,0.32,0.0,0.0,35.0,215348.0,0.40845318115234375,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00535000,2026-05-07 19:42:03+00:00,535.0,0.35,0.33,0.34,-0.01000002,-2.7777834,8.0,8002.0,0.40112903564453123,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00540000,2026-05-07 19:14:55+00:00,540.0,0.37,0.35,0.36,-0.00999999,-2.6315765,8.0,8089.0,0.39331661376953125,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00545000,2026-05-07 20:05:13+00:00,545.0,0.37,0.37,0.38,-0.030000001,-7.5,109.0,3811.0,0.38550419189453117,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00550000,2026-05-07 20:06:06+00:00,550.0,0.4,0.39,0.4,-0.03999999,-9.090907,188.0,51798.0,0.3776917700195312,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00555000,2026-05-07 19:21:39+00:00,555.0,0.45,0.42,0.43,-0.02000001,-4.255321,24.0,8896.0,0.37085590087890624,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00560000,2026-05-07 20:03:39+00:00,560.0,0.44,0.44,0.46,-0.03999999,-8.333331,233.0,12688.0,0.36377589355468753,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00565000,2026-05-07 18:49:11+00:00,565.0,0.51,0.47,0.49,0.0,0.0,21.0,6252.0,0.3562076098632812,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00570000,2026-05-07 19:25:45+00:00,570.0,0.54,0.5,0.52,-0.01999998,-3.5714252,241.0,19384.0,0.348639326171875,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00575000,2026-05-07 19:15:50+00:00,575.0,0.58,0.54,0.55,0.0,0.0,33.0,19490.0,0.3409489733886719,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00580000,2026-05-07 19:46:24+00:00,580.0,0.61,0.57,0.59,-0.00999999,-1.6129017,86.0,123904.0,0.33386896606445315,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00585000,2026-05-07 20:12:37+00:00,585.0,0.62,0.61,0.63,-0.04000002,-6.060609,110.0,44908.0,0.3265448205566406,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00590000,2026-05-07 19:44:12+00:00,590.0,0.7,0.66,0.67,-0.030000031,-4.1095934,10047.0,18157.0,0.3189765368652343,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00595000,2026-05-07 19:47:03+00:00,595.0,0.75,0.71,0.72,-0.029999971,-3.8461504,50.0,45244.0,0.31189652954101554,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00600000,2026-05-07 20:02:27+00:00,600.0,0.77,0.76,0.78,-0.08000004,-9.411769,6295.0,86658.0,0.3051827294921875,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00605000,2026-05-07 18:00:03+00:00,605.0,0.86,0.82,0.83,-0.029999971,-3.3707833,761.0,17893.0,0.2974923767089843,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00610000,2026-05-07 19:58:59+00:00,610.0,0.91,0.88,0.9,-0.03999996,-4.210522,487.0,28253.0,0.2906565075683593,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00615000,2026-05-07 20:02:44+00:00,615.0,0.94,0.95,0.97,-0.109999955,-10.476187,228.0,24341.0,0.28357650024414055,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00620000,2026-05-07 20:04:35+00:00,620.0,1.01,1.03,1.05,-0.110000014,-9.82143,1122.0,46493.0,0.2765575274658203,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00625000,2026-05-07 20:07:16+00:00,625.0,1.14,1.12,1.14,-0.07000005,-5.785128,9981.0,26171.0,0.2696606237792969,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00630000,2026-05-07 19:29:13+00:00,630.0,1.33,1.22,1.24,0.03000009,2.3076994,488.0,56553.0,0.2627637200927735,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00635000,2026-05-07 19:44:22+00:00,635.0,1.38,1.33,1.35,-0.060000062,-4.166671,390.0,17858.0,0.25586681640625003,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00640000,2026-05-07 20:02:44+00:00,640.0,1.43,1.46,1.48,-0.120000005,-7.7419357,1042.0,28126.0,0.2492140509033203,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00645000,2026-05-07 19:32:58+00:00,645.0,1.68,1.61,1.63,-0.01000011,-0.5917224,380.0,12714.0,0.24268335449218748,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00650000,2026-05-07 20:02:44+00:00,650.0,1.75,1.78,1.8,-0.13999999,-7.4074063,3770.0,76893.0,0.23627472717285153,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00655000,2026-05-07 20:01:14+00:00,655.0,2.05,1.98,2.0,-0.049999952,-2.3809502,271.0,16680.0,0.23004920349121094,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00660000,2026-05-07 20:11:28+00:00,660.0,2.22,2.2,2.22,-0.119999886,-5.1282005,1663.0,67340.0,0.22364057617187497,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00661000,2026-05-07 19:14:48+00:00,661.0,2.35,2.25,2.28,0.0,0.0,22.0,451.0,0.22266402343749997,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00662000,2026-05-07 17:24:03+00:00,662.0,2.39,2.3,2.33,0.00999999,0.42016765,9.0,494.0,0.22144333251953124,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00663000,2026-05-07 17:18:52+00:00,663.0,2.51,2.35,2.38,0.099999905,4.1493735,28.0,569.0,0.220161607055664,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00664000,2026-05-07 14:19:08+00:00,664.0,2.57,2.4,2.43,0.01999998,0.78431296,10.0,1263.0,0.21881884704589843,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00665000,2026-05-07 20:10:23+00:00,665.0,2.47,2.46,2.49,-0.109999895,-4.2635617,10455.0,13985.0,0.21772022521972656,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00666000,2026-05-07 19:14:48+00:00,666.0,2.63,2.51,2.54,0.06000018,2.3346374,59.0,536.0,0.2163469479370117,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00667000,2026-05-07 19:40:35+00:00,667.0,2.64,2.57,2.6,-0.18999982,-6.713774,166.0,1174.0,0.2151567742919922,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00668000,2026-05-07 18:45:33+00:00,668.0,2.8,2.63,2.66,0.049999952,1.8181801,148.0,428.0,0.21393608337402342,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00669000,2026-05-07 19:20:28+00:00,669.0,2.88,2.69,2.72,0.08000016,2.8571486,34.0,1241.0,0.2127153924560547,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00670000,2026-05-07 20:13:36+00:00,670.0,2.79,2.75,2.78,-0.10000014,-3.4602125,6232.0,28674.0,0.21143366699218746,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00671000,2026-05-07 20:02:44+00:00,671.0,2.75,2.82,2.85,-0.119999886,-4.181181,50.0,720.0,0.21030452789306642,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00672000,2026-05-07 19:27:13+00:00,672.0,3.07,2.88,2.92,0.029999971,0.9868412,47.0,455.0,0.20917538879394526,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00673000,2026-05-07 18:06:08+00:00,673.0,3.05,2.95,2.98,0.00999999,0.32894707,46.0,399.0,0.20777159423828123,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00674000,2026-05-07 19:07:16+00:00,674.0,3.19,3.02,3.05,0.07000017,2.2435954,63.0,442.0,0.20655090332031245,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00675000,2026-05-07 20:14:03+00:00,675.0,3.13,3.09,3.12,-0.099999905,-3.0959723,6724.0,26407.0,0.20526917785644527,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00676000,2026-05-07 19:39:22+00:00,676.0,3.25,3.17,3.2,0.049999952,1.5624985,67.0,1897.0,0.2041705560302734,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00677000,2026-05-07 20:02:44+00:00,677.0,3.17,3.24,3.28,-0.24000001,-7.038123,85.0,764.0,0.2030414169311523,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00678000,2026-05-07 18:16:29+00:00,678.0,3.4,3.32,3.36,-0.01999998,-0.58479476,99.0,1449.0,0.2018512432861328,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00679000,2026-05-07 19:19:48+00:00,679.0,3.6,3.4,3.44,0.099999905,2.85714,79.0,540.0,0.20063055236816402,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00680000,2026-05-07 20:13:08+00:00,680.0,3.54,3.49,3.52,-0.00999999,-0.28168988,1228.0,66549.0,0.19934882690429687,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00681000,2026-05-07 19:53:50+00:00,681.0,3.7,3.57,3.61,0.049999952,1.3698617,164.0,434.0,0.1982196878051758,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00682000,2026-05-07 19:52:03+00:00,682.0,3.87,3.66,3.7,0.19999981,5.449586,256.0,5305.0,0.19702951416015624,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00683000,2026-05-07 20:00:34+00:00,683.0,3.85,3.75,3.79,-0.01999998,-0.5167954,123.0,2373.0,0.1958088232421875,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00684000,2026-05-07 20:11:09+00:00,684.0,3.87,3.85,3.88,-0.06000018,-1.5267222,189.0,3456.0,0.1945576150512695,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00685000,2026-05-07 20:08:17+00:00,685.0,3.96,3.94,3.98,-0.05000019,-1.2468874,1224.0,20160.0,0.19339795867919923,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00686000,2026-05-07 19:59:54+00:00,686.0,4.13,4.04,4.08,-0.009999752,-0.24153991,128.0,8986.0,0.1922077850341797,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00687000,2026-05-07 20:01:27+00:00,687.0,4.33,4.14,4.18,0.19999981,4.8426104,282.0,764.0,0.19098709411621095,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00688000,2026-05-07 19:48:47+00:00,688.0,4.36,4.25,4.28,0.11000013,2.5882385,337.0,9533.0,0.18970536865234378,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00689000,2026-05-07 20:02:45+00:00,689.0,4.2,4.35,4.39,-0.23000002,-5.191874,227.0,542.0,0.18854571228027345,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00690000,2026-05-07 20:11:28+00:00,690.0,4.49,4.47,4.5,-0.07000017,-1.5350915,6538.0,31092.0,0.1873250213623047,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00691000,2026-05-07 18:53:02+00:00,691.0,4.87,4.58,4.62,0.21999979,4.7311783,156.0,1035.0,0.18619588226318357,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00692000,2026-05-07 19:38:32+00:00,692.0,4.82,4.7,4.74,0.059999943,1.2605029,494.0,1638.0,0.18503622589111324,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00693000,2026-05-07 19:45:27+00:00,693.0,4.89,4.82,4.86,0.009999752,0.20491295,666.0,10131.0,0.1838155349731445,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00694000,2026-05-07 18:06:11+00:00,694.0,5.26,4.94,4.98,0.25,4.99002,197.0,1278.0,0.18253380950927733,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00695000,2026-05-07 20:11:29+00:00,695.0,5.1,5.07,5.11,0.0,0.0,17045.0,16027.0,0.1813588945007324,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00696000,2026-05-07 19:38:10+00:00,696.0,5.33,5.2,5.24,0.07999992,1.5238081,65.0,1808.0,0.18012294494628905,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00697000,2026-05-07 20:01:27+00:00,697.0,5.57,5.34,5.38,0.3000002,5.692603,102.0,2967.0,0.17896328857421873,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00698000,2026-05-07 19:57:56+00:00,698.0,5.62,5.48,5.52,0.10999966,1.9963639,14161.0,10417.0,0.17777311492919923,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00699000,2026-05-07 20:02:43+00:00,699.0,5.55,5.62,5.66,-0.099999905,-1.7699097,65.0,846.0,0.17652190673828128,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00700000,2026-05-07 20:14:33+00:00,700.0,5.79,5.77,5.81,0.059999943,1.0471194,15775.0,46581.0,0.17533173309326172,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00701000,2026-05-07 19:57:55+00:00,701.0,6.08,5.92,5.96,0.23999977,4.109585,58.0,1031.0,0.17408052490234377,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00702000,2026-05-07 20:02:45+00:00,702.0,5.86,6.08,6.12,-0.25999975,-4.248362,129.0,511.0,0.17290560989379883,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00703000,2026-05-07 20:01:29+00:00,703.0,6.53,6.24,6.28,0.26000023,4.146734,130.0,542.0,0.1716696603393555,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00704000,2026-05-07 18:45:07+00:00,704.0,6.88,6.4,6.45,0.5100002,8.006283,40.0,1955.0,0.17051000396728522,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00705000,2026-05-07 20:14:40+00:00,705.0,6.59,6.57,6.62,0.09000015,1.3846177,8163.0,19267.0,0.1692587957763672,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00706000,2026-05-07 19:57:56+00:00,706.0,6.93,6.75,6.79,0.15999985,2.3633657,850.0,893.0,0.16797707031250003,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00707000,2026-05-07 19:57:03+00:00,707.0,7.18,6.93,6.97,0.25999975,3.7572217,389.0,589.0,0.16672586212158208,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00708000,2026-05-07 20:07:46+00:00,708.0,7.12,7.11,7.16,0.03999996,0.5649712,984.0,759.0,0.16553568847656253,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00709000,2026-05-07 19:42:23+00:00,709.0,7.51,7.3,7.35,0.3800001,5.3295946,91.0,1950.0,0.16428448028564452,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00710000,2026-05-07 20:14:50+00:00,710.0,7.51,7.5,7.54,0.14000034,1.8995976,5688.0,24668.0,0.16297223754882814,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00711000,2026-05-07 19:57:55+00:00,711.0,7.92,7.7,7.74,0.26999998,3.5294116,328.0,1304.0,0.16169051208496094,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00712000,2026-05-07 20:02:45+00:00,712.0,7.64,7.91,7.95,-0.26000023,-3.291142,320.0,1278.0,0.1604698211669922,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00713000,2026-05-07 19:54:41+00:00,713.0,8.57,8.12,8.16,0.5099993,6.327534,229.0,2319.0,0.1591575784301758,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00714000,2026-05-07 19:57:55+00:00,714.0,8.58,8.34,8.38,0.2699995,3.2490914,233.0,2153.0,0.1579063702392578,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00715000,2026-05-07 20:14:40+00:00,715.0,8.59,8.57,8.61,0.26000023,3.1212513,12822.0,29888.0,0.15667042068481446,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00716000,2026-05-07 20:01:07+00:00,716.0,9.13,8.8,8.84,0.40000057,4.581908,497.0,1620.0,0.15535817794799806,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00717000,2026-05-07 20:07:43+00:00,717.0,9.07,9.04,9.08,0.27999973,3.185435,225.0,1854.0,0.1540917111206055,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00718000,2026-05-07 19:57:56+00:00,718.0,9.55,9.28,9.33,0.5,5.524862,445.0,3317.0,0.15284050292968754,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00719000,2026-05-07 19:57:55+00:00,719.0,9.82,9.54,9.59,0.59000015,6.3922014,109.0,1565.0,0.15160455337524414,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00720000,2026-05-07 20:12:40+00:00,720.0,9.84,9.8,9.85,0.26000023,2.71399,6403.0,11707.0,0.15029231063842774,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00721000,2026-05-07 19:13:35+00:00,721.0,10.34,10.07,10.12,0.52999973,5.4026475,124.0,943.0,0.14899532653808595,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00722000,2026-05-07 19:52:36+00:00,722.0,10.67,10.35,10.4,0.4300003,4.1992216,321.0,1137.0,0.14771360107421877,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00723000,2026-05-07 20:00:52+00:00,723.0,11.06,10.64,10.69,0.5800009,5.53436,156.0,3244.0,0.14646239288330076,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00724000,2026-05-07 20:13:48+00:00,724.0,11.05,10.94,10.99,0.26000023,2.4096408,306.0,881.0,0.1452111846923828,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00725000,2026-05-07 20:14:42+00:00,725.0,11.25,11.25,11.3,0.28999996,2.6459851,2256.0,9282.0,0.1439599765014648,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00726000,2026-05-07 19:35:08+00:00,726.0,12.05,11.56,11.61,0.8699999,7.7817516,197.0,800.0,0.14261721649169923,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
SPY260618P00727000,2026-05-07 20:11:02+00:00,727.0,11.92,11.89,11.94,0.27999973,2.405496,654.0,968.0,0.14136600830078128,False,REGULAR,USD,SPY,put,2026-06-18,2026-05-05,2026-05-07T20:54:04+00:00,yfinance
